1537472528 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1537477577 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1538534278 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1539027241 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1539027976 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1539028222 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1539843356 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1539843432 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1540365265 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1541463589 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1541498811 7 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1541779728 8 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542415717 8 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542525253 9 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542525311 10 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542538605 13 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542538762 14 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542541582 15 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542542164 16 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542543497 17 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542545228 18 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1542547506 19 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1544906309 19 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
