1501599221 0 3330 0 0
1502312276 269 3330 0 0
1502752666 639 3330 0 0
1502887225 783 3330 0 0
1502889252 966 3330 0 0
1502976844 1212 3330 0 0
1503083782 1431 3330 0 0
1503087203 1452 3330 0 0
1503317559 1475 3330 0 0
1503491423 1753 3330 0 0
1505300889 1753 3409 0 0
1505340111 1804 3409 0 0
1505406659 1806 3409 0 0
1505830965 1872 3409 0 0
1505911479 1874 3409 0 0
1506456022 1886 3409 0 0
1506456892 2223 3409 0 0
1506614839 2276 3409 0 0
1506695615 2283 3409 0 0
1506710557 2390 3409 0 0
1506710878 2550 3409 0 0
1506712601 2998 3409 0 0
1506718775 3061 3409 0 0
1506719043 3187 3409 0 0
1507044040 3596 3409 0 0
1507045578 3752 3409 0 0
1507541789 4284 3409 0 0
1507541938 4411 3409 0 0
1507542122 4438 3409 0 0
1507574795 4450 3409 0 0
1507727936 4557 3409 0 0
1507815054 4673 3409 0 0
1507896773 4760 3409 0 0
1508092852 4764 3409 0 0
1508275184 4976 3409 0 0
1508439850 5294 3409 0 0
1508506636 5347 3409 0 0
1508506943 5473 3409 0 0
1508538899 5569 3409 0 0
1508782927 5691 3409 0 0
1508783166 5691 3409 0 0
1508785857 5775 3409 0 0
1508788797 5801 3409 0 0
1508792637 6224 3409 0 0
1508792809 6229 3409 0 0
1508864469 6231 3409 0 0
1509557151 6267 3409 0 0
1509892053 6538 3409 0 0
1511838286 6539 3409 0 0
1511883832 7863 3409 0 0
1511899806 7863 3409 0 0
1512183512 8003 3409 0 0
1513941188 8090 3409 0 0
1513943337 8224 3409 0 0
1518118913 8279 3409 0 0
1518119479 8423 3409 0 0
1518119543 8467 3409 0 0
1518812583 9411 3409 0 0
1519665802 9411 3409 0 0
1519667832 9425 3409 0 0
1519667948 9531 3409 0 0
1519727291 9531 3409 0 0
1519730397 9749 3409 0 0
1520025870 9856 3409 0 0
1520446896 10442 3409 0 0
1520622720 10448 3409 0 0
1520623843 10454 3409 0 0
1528124869 10545 3409 0 0
1533311275 10885 3409 0 0
1534809674 10909 3409 0 0
1534857165 11163 3409 0 0
1536454578 11327 3409 0 0
1537106152 11363 3409 0 0
1537106172 11401 3409 0 0
1537536524 11401 3409 0 0
1537550124 11877 3409 0 0
1537629081 11988 3409 0 0
1538161343 12399 3409 0 0
1538672111 12685 3409 0 0
1538675399 12685 3409 0 0
1538683209 12699 3409 0 0
1538762698 12803 3409 0 0
1538991860 12805 3409 0 0
1538992220 12812 3409 0 0
1539702487 13059 3409 0 0
1539945159 13070 3409 0 0
1539973923 13120 3409 0 0
1540343442 13123 3409 0 0
1540649605 13370 3409 0 0
1540981469 13568 3409 0 0
1540981843 14032 3409 0 0
1541153711 14320 3409 0 0
1541416910 14352 3409 0 0
1541866195 14352 3409 0 0
1542316084 14419 3409 0 0
1542739944 14693 3409 0 0
1543401736 14886 3409 0 0
1543959913 15009 3409 0 0
1544155680 15047 3409 0 0
1544651787 15079 3409 0 0
1544853982 15264 3409 0 0
1545199712 15264 3409 0 0
1545199844 15360 3409 0 0
1545202813 15360 3409 0 0
1545314278 15370 3409 0 0
1545314339 15370 3409 0 0
1545339079 15457 3409 0 0
1545339651 15467 3409 0 0
1545340249 15481 3409 0 0
1545340412 15608 3409 0 0
1545342641 15612 3409 0 0
1545342722 15624 3409 0 0
1545901085 15624 3409 0 0
1546367313 15664 3409 0 0
1546367518 15665 3409 0 0
1546371021 15703 3409 0 0
1546411096 16429 3409 0 0
1546417581 16457 3409 0 0
1546420541 16457 3409 0 0
1546424545 16508 3409 0 0
1546427302 16709 3409 0 0
1546430293 16769 3409 0 0
1546431272 16797 3409 0 0
1546431783 16806 3409 0 0
1546432312 16844 3409 0 0
1546433551 16910 3409 0 0
1546500013 16910 3409 0 0
1546517047 16936 3409 0 0
1546703284 17001 3409 0 0
1547157464 17122 3409 0 0
1547205628 17237 3409 0 0
1547292255 17237 3409 0 0
1547575912 17275 3409 0 0
1547575975 17471 3409 0 0
1547865409 17471 3409 0 0
1548791664 17474 3409 0 0
1548791751 17507 3409 0 0
1548845683 17507 3409 0 0
1548857417 17508 3409 0 2
1549017090 17596 3409 0 2
1549019421 17610 3409 0 2
1549302868 17896 3409 0 2
1549375523 17909 3409 0 2
1551234854 18105 3409 0 2
1553872646 18116 3409 0 2
1554142907 18173 3409 0 2
1554232837 18173 3409 0 2
1555151441 18175 3409 0 2
1555337402 18475 3409 0 2
1564365310 18477 3409 0 2
1568309222 18481 3409 0 2
1570992338 18485 3409 0 2
1570995225 18520 3409 0 2
1571779538 18522 3409 0 2
1571943354 18524 3409 0 2
1571943583 18526 3409 0 2
1577385919 18528 3409 0 2
1580743358 18636 3409 0 2
1580925041 19075 3409 0 2
1581075728 19162 3409 0 2
1581201949 19247 3409 0 2
1581332758 19366 3409 0 2
1581367007 19401 3409 0 2
1581601688 19450 3409 0 2
1582628018 19526 3409 0 2
1582631531 19628 3409 0 2
1582655573 19649 3409 0 2
1582656911 19811 3409 0 2
1582715329 20073 3409 0 2
1582717026 20190 3409 0 2
1582747614 20210 3409 0 2
1582747741 20244 3409 0 2
1582801488 20256 3409 0 2
1582801682 20264 3409 0 2
1582802311 20295 3409 0 2
1582806609 20295 3409 0 2
1584009454 20348 3409 0 2
1584031925 22923 3409 0 2
1584066137 23316 3409 0 2
1584153051 23316 3409 0 2
1587145201 23336 3409 0 2
1587145874 23406 3409 0 2
1587391398 23471 3409 0 2
1590774874 23487 3409 0 2
1595728850 23492 3409 0 2
1595761793 23497 3409 0 2
1630498451 23497 3409 0 2
