1538966733 1373 0 0 0 0 0 0 0 0 0 0 0 0
1539024244 1502 0 0 0 0 0 0 0 0 0 0 0 0
1539031563 1542 0 0 0 0 0 0 0 0 0 0 0 0
1539032146 1542 0 0 0 0 0 0 0 0 0 0 0 0
1539032851 1542 0 0 0 0 0 0 0 0 0 0 0 0
1539033132 1743 0 0 0 0 0 0 0 0 0 0 0 0
1539033799 1744 0 0 0 0 0 0 0 0 0 0 0 0
1539036885 1781 0 0 0 0 0 0 0 0 0 0 0 0
1539051262 1781 0 0 0 19 0 0 0 0 0 0 0 0
1539052526 1781 0 0 0 27 0 0 0 0 0 0 0 0
1539056432 1781 0 0 0 62 0 0 0 0 0 0 0 0
1539098815 1792 0 0 0 62 0 0 0 0 0 0 0 0
1539099347 1843 0 0 0 62 0 0 0 0 0 0 0 0
1539100605 1844 0 0 0 62 0 0 0 0 0 0 0 0
1539110990 1844 0 0 0 65 0 0 0 0 0 0 0 0
1539116236 1844 0 0 0 66 0 0 0 0 0 0 0 0
1539118596 1848 0 0 0 66 0 0 0 0 0 0 0 0
1539135281 1861 0 0 0 66 0 0 0 0 0 0 0 0
1539135436 1870 0 0 0 66 0 0 0 0 0 0 0 0
1539139611 1872 0 0 0 66 0 0 0 0 0 0 0 0
1539140014 1876 0 0 0 66 0 0 0 0 0 0 0 0
1539140153 1878 0 0 0 66 0 0 0 0 0 0 0 0
1539180583 1879 0 0 0 66 0 0 0 0 0 0 0 0
1539181252 1880 0 0 0 66 0 0 0 0 0 0 0 0
1539184829 1880 0 0 0 66 0 0 0 0 0 1 0 0
1539194977 1881 0 0 0 66 0 0 0 0 0 1 0 0
1549106134 1882 0 0 0 66 0 0 0 0 0 1 0 0
1549116030 1884 0 0 0 66 0 0 0 0 0 1 0 0
1549232533 1884 0 0 0 66 0 0 0 1 0 1 0 0
1549462913 1884 0 0 0 66 0 0 0 1 0 1 0 1
1552751631 1886 0 0 0 66 0 0 0 1 0 1 0 1
1553093647 1890 0 0 0 66 0 0 0 1 0 1 0 1
1553094144 1902 0 0 0 66 0 0 0 1 0 1 0 1
1553095520 1908 0 0 0 66 0 0 0 1 0 1 0 1
1553107566 2030 0 0 0 66 0 0 0 1 0 1 0 1
1553110852 2035 0 0 0 66 0 0 0 1 0 1 0 1
1553115522 2063 0 0 0 66 0 0 0 1 0 1 0 1
1553124435 2069 0 0 0 66 0 0 0 1 0 1 0 1
1553178555 2070 0 0 0 66 0 0 0 1 0 1 0 1
1558478118 2073 0 0 0 66 0 0 0 1 0 1 0 1
1558479835 2076 0 0 0 66 0 0 0 1 0 1 0 1
1558639931 2076 0 0 0 66 0 0 0 1 0 1 0 1
1558640686 2110 0 0 0 66 0 0 0 1 0 1 0 1
1558640932 2112 0 0 0 66 0 0 0 1 0 1 0 1
1558641373 2213 0 0 0 66 0 0 0 1 0 1 0 1
1558641442 2214 0 0 0 66 0 0 0 1 0 1 0 1
1558642624 2281 0 0 0 66 0 0 0 1 0 1 0 1
1558647961 2281 0 0 0 66 0 0 0 1 0 1 0 1
1558649068 2311 0 0 0 66 0 0 0 1 0 1 0 1
1559325540 2312 0 0 0 66 0 0 0 1 0 1 0 1
1565636650 2312 0 0 428 66 0 0 0 1 0 1 0 1
1565637561 2312 0 0 438 66 0 0 0 1 0 1 0 1
1565641874 2312 0 0 499 66 0 0 0 1 0 1 0 1
1565643310 2312 0 0 609 66 0 0 0 1 0 1 0 1
1565702414 2312 0 0 609 66 0 0 0 1 0 1 0 1
1565712386 2312 0 0 611 66 0 0 0 1 0 1 0 1
1565717160 2312 0 0 611 66 0 0 0 1 0 1 0 1
1568229109 2312 0 0 611 66 0 0 0 1 0 1 1 1
1568649648 2312 0 0 611 66 0 0 0 1 0 1 1 1
1571760683 2312 0 0 611 66 19 0 0 1 0 1 1 1
1572031586 2312 0 0 611 66 19 0 0 1 0 1 1 1
1579620276 2312 0 17 611 66 19 0 0 1 0 1 1 1
1579621833 2312 0 19 611 66 19 0 0 1 0 1 1 1
1579622330 2312 0 27 611 66 19 0 0 1 0 1 1 1
1579684520 2312 0 36 611 66 19 0 0 1 0 1 1 1
1579767333 2312 0 44 611 66 19 0 0 1 0 1 1 1
1579767579 2312 0 48 611 66 19 0 0 1 0 1 1 1
1579782484 2312 0 48 611 66 19 0 0 1 0 1 1 1
1580726209 2312 4 48 611 66 19 0 0 1 0 1 1 1
1580810154 2312 7 48 611 66 19 0 0 1 0 1 1 1
1580810314 2312 7 48 611 66 19 0 0 1 0 1 1 1
1580896580 2312 10 48 611 66 19 0 0 1 0 1 1 1
1580896788 2312 10 48 611 66 19 0 0 1 0 1 1 1
1580939680 2312 10 48 611 66 19 0 122 1 0 1 1 1
1583499330 2312 10 48 611 66 19 0 122 1 0 1 1 1
1593511967 2312 16 48 611 66 19 0 122 1 0 1 1 1
1593521790 2312 16 48 611 66 19 0 122 1 0 1 1 1
1593596746 2312 22 48 611 66 19 0 122 1 0 1 1 1
1637211440 2312 22 48 611 66 19 0 122 1 0 1 1 1
