1490823764 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1490833404 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1491073126 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
1491074506 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1491328286 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
1491857419 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
1492020491 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0
1492183183 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0
1492444147 0 0 0 0 2 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0
1492449831 0 0 0 0 3 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0
1492526314 0 0 0 0 3 0 0 1 0 6 0 0 0 0 0 0 0 2 0 0
1492545280 0 0 0 0 3 0 0 1 0 6 0 0 0 0 0 0 0 3 0 0
1492550693 0 0 0 0 4 0 0 1 0 6 0 0 0 0 0 0 0 3 0 0
1492553828 0 0 0 0 5 0 0 1 0 6 0 0 0 0 0 0 0 3 0 0
1492559164 0 0 0 0 5 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492706964 0 0 0 0 6 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492707824 0 0 0 0 7 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492714121 1 0 0 0 7 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492715112 1 0 0 0 8 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492715582 2 0 0 0 8 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1492788544 2 0 0 0 9 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1493051764 2 0 0 0 10 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1493052056 2 0 0 0 11 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1493061160 2 0 0 0 12 0 0 1 0 6 0 0 0 0 0 0 0 3 0 1
1493071110 2 0 0 0 12 0 0 1 0 6 0 0 0 0 0 0 0 4 0 1
1493074507 2 0 0 0 12 0 0 1 0 6 0 0 0 0 0 0 0 5 0 1
1493150588 2 0 0 0 12 0 0 1 0 6 0 0 0 0 0 0 0 6 0 1
1493157478 2 0 0 0 13 0 0 1 0 6 0 0 0 0 0 0 0 6 0 1
1493227210 2 0 0 0 14 1 0 1 0 6 0 0 0 0 0 0 0 6 0 1
1493236865 2 0 0 0 14 1 0 1 0 6 0 0 0 0 0 0 0 7 0 1
1493237950 3 0 0 0 14 1 0 1 0 6 0 0 0 0 0 0 0 7 0 1
