1618928820 1391 1422 207 22 0 7 2 233 3 23 1 1
1618930080 1770 1422 207 22 0 7 2 233 3 23 1 1
1618930350 1773 1422 207 22 0 7 2 233 3 23 1 1
1618932044 1778 1422 207 22 0 7 2 233 3 23 1 1
1619001109 1802 1422 207 22 0 7 2 233 3 23 1 1
1619001122 1803 1422 207 22 0 7 2 233 3 23 1 1
1619001136 1804 1422 207 22 0 7 2 233 3 23 1 1
1619001149 1809 1422 207 22 0 7 2 233 3 23 1 1
1619001171 1831 1422 207 22 0 7 2 233 3 23 1 1
1619001200 1832 1422 207 22 0 7 2 233 3 23 1 1
1619001215 1849 1422 207 22 0 7 2 233 3 23 1 1
1619001567 1914 1422 207 22 0 7 2 233 3 23 1 1
1619001587 1919 1422 207 22 0 7 2 233 3 23 1 1
1619001726 1939 1422 207 22 0 7 2 233 3 23 1 1
1619001741 1950 1422 207 22 0 7 2 233 3 23 1 1
1619001760 2021 1422 207 22 0 7 2 233 3 23 1 1
1619024668 2070 1422 207 22 0 7 2 233 3 23 1 1
1619427506 2070 1422 207 22 51 7 2 233 3 23 1 1
1619615633 2088 1422 207 22 51 7 2 233 3 23 1 1
1619615648 2097 1422 207 22 51 7 2 233 3 23 1 1
1619615673 2101 1422 207 22 51 7 2 233 3 23 1 1
1619615687 2541 1422 207 22 51 7 2 233 3 23 1 1
1619615710 2545 1422 207 22 51 7 2 233 3 23 1 1
1619615732 2546 1422 207 22 51 7 2 233 3 23 1 1
1619615745 2563 1422 207 22 51 7 2 233 3 23 1 1
1619615758 2570 1422 207 22 51 7 2 233 3 23 1 1
1619615773 2572 1422 207 22 51 7 2 233 3 23 1 1
1619615803 2573 1422 207 22 51 7 2 233 3 23 1 1
1619615845 2581 1422 207 22 51 7 2 233 3 23 1 1
1619615869 2617 1422 207 22 51 7 2 233 3 23 1 1
1619618610 2634 1422 207 22 51 7 2 233 3 23 1 1
1619618636 2694 1422 207 22 51 7 2 233 3 23 1 1
1619618694 2696 1422 207 22 51 7 2 233 3 23 1 1
1619619172 3159 1422 207 22 51 7 2 233 3 23 1 1
1619619475 3196 1422 207 22 51 7 2 233 3 23 1 1
1619620827 3289 1422 207 22 51 7 2 233 3 23 1 1
1619621496 3323 1422 207 22 51 7 2 233 3 23 1 1
1619622262 3326 1422 207 22 51 7 2 233 3 23 1 1
1619776646 3326 1422 207 22 55 7 2 233 3 23 1 1
1621177778 3329 1422 207 22 55 7 2 233 3 23 1 1
1621177793 3370 1422 207 22 55 7 2 233 3 23 1 1
1621177807 3372 1422 207 22 55 7 2 233 3 23 1 1
1621177825 3396 1422 207 22 55 7 2 233 3 23 1 1
1621177840 3429 1422 207 22 55 7 2 233 3 23 1 1
1621177853 3432 1422 207 22 55 7 2 233 3 23 1 1
1621177866 3438 1422 207 22 55 7 2 233 3 23 1 1
1621177879 3447 1422 207 22 55 7 2 233 3 23 1 1
1621177892 3449 1422 207 22 55 7 2 233 3 23 1 1
1621177915 3456 1422 207 22 55 7 2 233 3 23 1 1
1621177930 3470 1422 207 22 55 7 2 233 3 23 1 1
1621177951 3475 1422 207 22 55 7 2 233 3 23 1 1
1621177965 3479 1422 207 22 55 7 2 233 3 23 1 1
1621178017 3501 1422 207 22 55 7 2 233 3 23 1 1
1621178029 3504 1422 207 22 55 7 2 233 3 23 1 1
1621178043 3505 1422 207 22 55 7 2 233 3 23 1 1
1621178055 3506 1422 207 22 55 7 2 233 3 23 1 1
1621178068 3507 1422 207 22 55 7 2 233 3 23 1 1
1621178115 3509 1422 207 22 55 7 2 233 3 23 1 1
1621178129 3523 1422 207 22 55 7 2 233 3 23 1 1
1621178168 3537 1422 207 22 55 7 2 233 3 23 1 1
1621178182 3538 1422 207 22 55 7 2 233 3 23 1 1
1621178197 3539 1422 207 22 55 7 2 233 3 23 1 1
1621178213 3542 1422 207 22 55 7 2 233 3 23 1 1
1621178231 3543 1422 207 22 55 7 2 233 3 23 1 1
1621178245 3645 1422 207 22 55 7 2 233 3 23 1 1
1621178269 3655 1422 207 22 55 7 2 233 3 23 1 1
1621178299 3691 1422 207 22 55 7 2 233 3 23 1 1
1621178312 3695 1422 207 22 55 7 2 233 3 23 1 1
1621178638 3781 1422 207 22 55 7 2 233 3 23 1 1
1621178827 3818 1422 207 22 55 7 2 233 3 23 1 1
1621180161 3998 1422 207 22 55 7 2 233 3 23 1 1
1621180383 4001 1422 207 22 55 7 2 233 3 23 1 1
1621180560 4016 1422 207 22 55 7 2 233 3 23 1 1
1621181006 4030 1422 207 22 55 7 2 233 3 23 1 1
1621181162 4043 1422 207 22 55 7 2 233 3 23 1 1
1621181254 4126 1422 207 22 55 7 2 233 3 23 1 1
1621181303 4148 1422 207 22 55 7 2 233 3 23 1 1
1621181610 4151 1422 207 22 55 7 2 233 3 23 1 1
1621182237 4197 1422 207 22 55 7 2 233 3 23 1 1
1621185877 4405 1422 207 22 55 7 2 233 3 23 1 1
1622013902 4407 1422 207 22 55 7 2 233 3 23 1 1
1622013921 4408 1422 207 22 55 7 2 233 3 23 1 1
1622013941 4410 1422 207 22 55 7 2 233 3 23 1 1
1622013958 4413 1422 207 22 55 7 2 233 3 23 1 1
1622013975 4414 1422 207 22 55 7 2 233 3 23 1 1
1622013990 4417 1422 207 22 55 7 2 233 3 23 1 1
1622014007 4425 1422 207 22 55 7 2 233 3 23 1 1
1622014023 4431 1422 207 22 55 7 2 233 3 23 1 1
1622014038 4463 1422 207 22 55 7 2 233 3 23 1 1
1622014055 4472 1422 207 22 55 7 2 233 3 23 1 1
1622014071 4475 1422 207 22 55 7 2 233 3 23 1 1
1622014089 4476 1422 207 22 55 7 2 233 3 23 1 1
1622014104 4506 1422 207 22 55 7 2 233 3 23 1 1
1622014152 4559 1422 207 22 55 7 2 233 3 23 1 1
1622014168 4578 1422 207 22 55 7 2 233 3 23 1 1
1622014195 4606 1422 207 22 55 7 2 233 3 23 1 1
1622014211 4653 1422 207 22 55 7 2 233 3 23 1 1
1622014250 4744 1422 207 22 55 7 2 233 3 23 1 1
1622014289 4746 1422 207 22 55 7 2 233 3 23 1 1
1622014327 4747 1422 207 22 55 7 2 233 3 23 1 1
1622014344 4753 1422 207 22 55 7 2 233 3 23 1 1
1622014362 4756 1422 207 22 55 7 2 233 3 23 1 1
1622014387 4759 1422 207 22 55 7 2 233 3 23 1 1
1622014411 4761 1422 207 22 55 7 2 233 3 23 1 1
1622014426 4762 1422 207 22 55 7 2 233 3 23 1 1
1622014442 4762 1422 207 22 55 7 2 233 3 23 1 1
1622014461 4825 1422 207 22 55 7 2 233 3 23 1 1
1622015505 4942 1422 207 22 55 7 2 233 3 23 1 1
1622016836 5023 1422 207 22 55 7 2 233 3 23 1 1
1622017155 5088 1422 207 22 55 7 2 233 3 23 1 1
1622017191 5142 1422 207 22 55 7 2 233 3 23 1 1
1622017702 5271 1422 207 22 55 7 2 233 3 23 1 1
1622017774 5273 1422 207 22 55 7 2 233 3 23 1 1
1622026814 5276 1422 207 22 55 7 2 233 3 23 1 1
1622026836 5277 1422 207 22 55 7 2 233 3 23 1 1
1622028147 5317 1422 207 22 55 7 2 233 3 23 1 1
1622031849 5425 1422 207 22 55 7 2 233 3 23 1 1
1622049991 5464 1422 207 22 55 7 2 233 3 23 1 1
1622054525 5524 1422 207 22 55 7 2 233 3 23 1 1
1622445246 5743 1422 207 22 55 7 2 233 3 23 1 1
1622445262 5761 1422 207 22 55 7 2 233 3 23 1 1
1622445291 5775 1422 207 22 55 7 2 233 3 23 1 1
1622445308 5776 1422 207 22 55 7 2 233 3 23 1 1
1622445322 5778 1422 207 22 55 7 2 233 3 23 1 1
1622445337 5835 1422 207 22 55 7 2 233 3 23 1 1
1622445352 5846 1422 207 22 55 7 2 233 3 23 1 1
1622445374 5872 1422 207 22 55 7 2 233 3 23 1 1
1622445389 5913 1422 207 22 55 7 2 233 3 23 1 1
1622445419 5919 1422 207 22 55 7 2 233 3 23 1 1
1622445436 5931 1422 207 22 55 7 2 233 3 23 1 1
1622445451 5939 1422 207 22 55 7 2 233 3 23 1 1
1622445480 5944 1422 207 22 55 7 2 233 3 23 1 1
1622445502 5946 1422 207 22 55 7 2 233 3 23 1 1
1622445515 5972 1422 207 22 55 7 2 233 3 23 1 1
1622445538 5991 1422 207 22 55 7 2 233 3 23 1 1
1622445559 5995 1422 207 22 55 7 2 233 3 23 1 1
1622445583 5995 1422 207 22 55 7 2 233 3 23 1 1
1622445600 6003 1422 207 22 55 7 2 233 3 23 1 1
1622445614 6008 1422 207 22 55 7 2 233 3 23 1 1
1622446623 6036 1422 207 22 55 7 2 233 3 23 1 1
1622446660 6041 1422 207 22 55 7 2 233 3 23 1 1
1622446836 6043 1422 207 22 55 7 2 233 3 23 1 1
1622446851 6043 1422 207 22 55 7 2 233 3 23 1 1
1622447364 6131 1422 207 22 55 7 2 233 3 23 1 1
1622447415 6136 1422 207 22 55 7 2 233 3 23 1 1
1622447830 6155 1422 207 22 55 7 2 233 3 23 1 1
1622447847 6162 1422 207 22 55 7 2 233 3 23 1 1
1622448569 6334 1422 207 22 55 7 2 233 3 23 1 1
1622449775 6487 1422 207 22 55 7 2 233 3 23 1 1
1622455883 6727 1422 207 22 55 7 2 233 3 23 1 1
1622883895 6739 1422 207 22 55 7 2 233 3 23 1 1
1622883909 6740 1422 207 22 55 7 2 233 3 23 1 1
1622883924 6746 1422 207 22 55 7 2 233 3 23 1 1
1622883940 6748 1422 207 22 55 7 2 233 3 23 1 1
1622883957 6753 1422 207 22 55 7 2 233 3 23 1 1
1622883970 7067 1422 207 22 55 7 2 233 3 23 1 1
1622884001 7068 1422 207 22 55 7 2 233 3 23 1 1
1622884658 7082 1422 207 22 55 7 2 233 3 23 1 1
1622884889 7140 1422 207 22 55 7 2 233 3 23 1 1
1626389479 7155 1422 207 22 55 7 2 233 3 23 1 1
1626389499 7205 1422 207 22 55 7 2 233 3 23 1 1
1626389516 7209 1422 207 22 55 7 2 233 3 23 1 1
1626389539 7211 1422 207 22 55 7 2 233 3 23 1 1
1626389556 7217 1422 207 22 55 7 2 233 3 23 1 1
1626389581 7233 1422 207 22 55 7 2 233 3 23 1 1
1626389596 7275 1422 207 22 55 7 2 233 3 23 1 1
1626389612 7302 1422 207 22 55 7 2 233 3 23 1 1
1626389628 7322 1422 207 22 55 7 2 233 3 23 1 1
1626389652 7325 1422 207 22 55 7 2 233 3 23 1 1
1626389668 7356 1422 207 22 55 7 2 233 3 23 1 1
1626389692 7357 1422 207 22 55 7 2 233 3 23 1 1
1626389706 7357 1422 207 22 55 7 2 233 3 23 1 1
1626389722 7373 1422 207 22 55 7 2 233 3 23 1 1
1626389736 7478 1422 207 22 55 7 2 233 3 23 1 1
1626389750 7490 1422 207 22 55 7 2 233 3 23 1 1
1626389774 7502 1422 207 22 55 7 2 233 3 23 1 1
1626389788 7502 1422 207 22 55 7 2 233 3 23 1 1
1626389801 7518 1422 207 22 55 7 2 233 3 23 1 1
1626389813 7519 1422 207 22 55 7 2 233 3 23 1 1
1626391520 7579 1422 207 22 55 7 2 233 3 23 1 1
1626391532 7610 1422 207 22 55 7 2 233 3 23 1 1
1626391551 7616 1422 207 22 55 7 2 233 3 23 1 1
1626391566 7619 1422 207 22 55 7 2 233 3 23 1 1
1628087479 7624 1422 207 22 55 7 2 233 3 23 1 1
1628087511 7627 1422 207 22 55 7 2 233 3 23 1 1
1628087555 7638 1422 207 22 55 7 2 233 3 23 1 1
1628087569 7681 1422 207 22 55 7 2 233 3 23 1 1
1629716476 7682 1422 207 22 55 7 2 233 3 23 1 1
1629716499 7685 1422 207 22 55 7 2 233 3 23 1 1
1629717594 7700 1422 207 22 55 7 2 233 3 23 1 1
1629730929 7703 1422 207 22 55 7 2 233 3 23 1 1
1629731037 7705 1422 207 22 55 7 2 233 3 23 1 1
1629731106 7707 1422 207 22 55 7 2 233 3 23 1 1
1633510466 7746 1422 207 22 55 7 2 233 3 23 1 1
1633510481 7747 1422 207 22 55 7 2 233 3 23 1 1
1633510493 7750 1422 207 22 55 7 2 233 3 23 1 1
1633510506 8053 1422 207 22 55 7 2 233 3 23 1 1
1635709226 8075 1422 207 22 55 7 2 233 3 23 1 1
1635709268 8080 1422 207 22 55 7 2 233 3 23 1 1
1638290754 8080 1422 207 22 61 7 2 233 3 23 1 1
1642016874 8132 1422 207 22 61 7 2 233 3 23 1 1
1642017098 8174 1422 207 22 61 7 2 233 3 23 1 1
1642017129 8183 1422 207 22 61 7 2 233 3 23 1 1
1642017156 8186 1422 207 22 61 7 2 233 3 23 1 1
1642017467 8203 1422 207 22 61 7 2 233 3 23 1 1
1642017827 8228 1422 207 22 61 7 2 233 3 23 1 1
1642017872 8486 1422 207 22 61 7 2 233 3 23 1 1
1642017905 8493 1422 207 22 61 7 2 233 3 23 1 1
1642017929 8496 1422 207 22 61 7 2 233 3 23 1 1
1642017953 8497 1422 207 22 61 7 2 233 3 23 1 1
1642018002 8503 1422 207 22 61 7 2 233 3 23 1 1
1642018046 8506 1422 207 22 61 7 2 233 3 23 1 1
1642018082 8509 1422 207 22 61 7 2 233 3 23 1 1
1642018872 8533 1422 207 22 61 7 2 233 3 23 1 1
1642019900 8547 1422 207 22 61 7 2 233 3 23 1 1
1642020011 8558 1422 207 22 61 7 2 233 3 23 1 1
1642020596 8730 1422 207 22 61 7 2 233 3 23 1 1
1642020616 8772 1422 207 22 61 7 2 233 3 23 1 1
1642164208 8774 1422 207 22 61 7 2 233 3 23 1 1
1642166435 8785 1422 207 22 61 7 2 233 3 23 1 1
1644342213 8816 1422 207 22 61 7 2 233 3 23 1 1
1644342260 8852 1422 207 22 61 7 2 233 3 23 1 1
1644342293 8861 1422 207 22 61 7 2 233 3 23 1 1
1644343039 8866 1422 207 22 61 7 2 233 3 23 1 1
1644343076 8884 1422 207 22 61 7 2 233 3 23 1 1
1644343105 8886 1422 207 22 61 7 2 233 3 23 1 1
1644344329 8935 1422 207 22 61 7 2 233 3 23 1 1
1645448916 8968 1422 207 22 61 7 2 233 3 23 1 1
1645448966 8981 1422 207 22 61 7 2 233 3 23 1 1
1645449238 9000 1422 207 22 61 7 2 233 3 23 1 1
1645450351 9009 1422 207 22 61 7 2 233 3 23 1 1
1645476846 9071 1422 207 22 61 7 2 233 3 23 1 1
1645541522 9073 1422 207 22 61 7 2 233 3 23 1 1
1645541552 9077 1422 207 22 61 7 2 233 3 23 1 1
1645541574 9082 1422 207 22 61 7 2 233 3 23 1 1
1645546606 9153 1422 207 22 61 7 2 233 3 23 1 1
1645548240 9215 1422 207 22 61 7 2 233 3 23 1 1
1656508952 9440 1422 207 22 61 7 2 233 3 23 1 1
1656509025 9445 1422 207 22 61 7 2 233 3 23 1 1
1656509054 9447 1422 207 22 61 7 2 233 3 23 1 1
1656592605 9453 1422 207 22 61 7 2 233 3 23 1 1
1656594137 9457 1422 207 22 61 7 2 233 3 23 1 1
1657208743 9458 1422 207 22 61 7 2 233 3 23 1 1
1657208785 9459 1422 207 22 61 7 2 233 3 23 1 1
1657208816 9462 1422 207 22 61 7 2 233 3 23 1 1
1657208837 9464 1422 207 22 61 7 2 233 3 23 1 1
1657208871 9470 1422 207 22 61 7 2 233 3 23 1 1
1657208891 9470 1422 207 22 61 7 2 233 3 23 1 1
1657208920 9470 1422 207 22 61 7 2 233 3 23 1 1
1657208946 9482 1422 207 22 61 7 2 233 3 23 1 1
1657208963 9483 1422 207 22 61 7 2 233 3 23 1 1
1657208987 9483 1422 207 22 61 7 2 233 3 23 1 1
