1528152414 0 0 0 1 0 0 0 0 0
1528395794 1 0 0 1 0 0 0 0 0
1529026205 2 0 0 1 0 0 0 0 0
1529450002 2 1 0 1 0 0 0 0 0
1529451744 2 2 0 1 0 0 0 0 0
1549977950 2 2 0 1 0 0 0 0 1
1554164939 3 2 0 1 0 0 0 0 1
1554165156 4 2 0 1 0 0 0 0 1
1555955694 4 2 0 1 1 0 0 0 1
1557181598 4 2 0 1 1 1 0 0 1
1557183714 5 2 0 1 1 1 0 0 1
1558125850 6 2 0 1 1 1 0 0 1
1559850708 6 3 0 1 1 1 1 1 1
1565136631 6 3 0 2 1 1 1 1 1
1593038766 6 3 1 2 1 1 1 1 1
1593973351 6 3 2 2 1 1 1 1 1
