1441116719 0 0 0 0 0 0 0 0 0 0 0 0 179 0 0 0 0 0 0 0
1441901090 0 0 0 0 0 0 0 0 0 0 0 0 183 0 0 0 0 0 0 0
1441974134 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 0 0 0 0 0
1442438645 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 0 0 0 0 0
1443189415 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1443194646 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1444665137 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1444666803 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1445598082 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1446666823 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1448012748 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1449607508 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1452013330 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 3 0 0 0 0
1452616859 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 31 0 0 0 0
1454322534 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 32 0 0 0 0
1454341068 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 32 0 0 0 0
1455029658 0 0 0 2 0 0 0 0 0 0 0 0 306 0 0 32 0 0 0 0
1455286675 0 0 0 2 0 0 0 0 0 0 0 0 306 0 0 77 0 0 0 0
1455311773 0 0 0 26 0 0 0 0 0 0 0 0 306 0 0 77 0 0 0 0
1455723344 0 0 0 26 0 0 0 0 0 0 0 0 306 0 0 77 0 0 0 0
1455723739 0 0 0 26 0 0 0 0 0 0 0 0 306 0 0 77 0 0 0 0
1456212655 0 0 0 26 0 0 0 0 0 0 0 0 306 0 0 79 0 0 0 0
1456213106 0 0 0 125 0 0 0 0 0 0 0 0 306 0 0 79 0 0 0 0
1456225805 0 0 0 125 0 0 0 0 0 0 0 0 306 0 0 80 0 0 0 0
1456287911 0 0 0 126 0 0 0 0 0 0 0 0 306 0 0 80 0 0 0 0
1456292164 0 0 0 126 0 0 0 0 0 0 0 0 306 0 0 80 0 0 0 0
1456293568 0 0 0 219 0 0 0 0 0 0 0 0 306 0 0 80 0 0 0 0
1456293578 0 0 0 219 0 0 0 0 0 0 0 0 306 0 0 80 0 0 0 0
