1544279134 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1544396526 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1544458654 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1544459777 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1544460286 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1544649064 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1544743252 0 1 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1544801733 0 2 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1545171178 0 3 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1545235176 0 4 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1545250115 0 5 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0
1545257050 0 5 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0
1545337010 0 6 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0
1545425636 0 6 0 6 0 0 2 0 0 0 0 0 0 0 0 0 0
1546466949 0 7 0 6 0 0 2 0 0 0 0 0 0 0 0 0 0
1546627244 0 7 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0
1547146220 0 8 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0
1547567790 0 9 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0
1547582891 0 9 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
1547832997 0 10 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
1548173304 0 11 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
1548194904 0 12 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
1548253184 0 13 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
1548943447 0 13 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549299619 0 14 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549397218 0 15 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549477801 0 16 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549478234 0 17 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549481864 0 18 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549899143 0 19 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549899887 0 20 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1549901843 0 21 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1550177596 0 22 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1550592496 0 23 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1551291622 0 24 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1551716019 0 25 0 8 0 0 2 0 0 0 0 0 0 0 1 0 0
1551973726 0 25 0 8 0 0 2 0 0 0 0 0 1 0 1 0 0
1552084729 0 26 0 8 0 0 2 0 0 0 0 0 1 0 1 0 0
1553878883 0 26 0 8 1 0 2 0 0 0 0 0 1 0 1 0 0
1554145301 0 26 0 9 1 0 2 0 0 0 0 0 1 0 1 0 0
1554228530 0 27 0 9 1 0 2 0 0 0 0 0 1 0 1 0 0
1554389584 1 27 0 9 1 0 2 0 0 0 0 0 1 0 1 0 0
1554390487 2 27 0 9 1 0 2 0 0 0 0 0 1 0 1 0 0
1554398700 2 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1554410191 3 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1555612662 4 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1557327810 5 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1557328466 6 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1557329194 7 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1560187413 8 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1564500193 9 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1565021987 10 27 0 9 2 0 2 0 0 0 0 0 1 0 1 0 0
1565095248 10 27 0 9 3 0 2 0 0 0 0 0 1 0 1 0 0
1565374628 11 27 0 9 3 0 2 0 0 0 0 0 1 0 1 0 0
1570646583 11 27 0 9 3 0 2 0 0 1 0 0 1 0 1 0 0
