1563182687 283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563188501 285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563188711 285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563196203 285 0 213 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563202874 285 0 213 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563203089 285 0 216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563203200 285 0 216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563273667 285 0 216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563443498 285 0 346 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563522614 285 0 346 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1564080438 285 0 346 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1564667356 285 0 346 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1564668450 285 0 364 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1564670461 285 0 365 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1564671875 285 0 365 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1564795518 285 0 365 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1564995467 285 0 365 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1564995489 285 0 365 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1565565664 285 0 365 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1565593771 285 0 365 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1570816303 286 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571029923 286 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571046154 286 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571203987 287 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571204486 302 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571204669 308 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571204718 310 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571217889 313 0 379 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571218343 313 0 383 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571223418 313 0 383 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571223632 315 0 383 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1571236014 315 0 383 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1572553652 318 0 383 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1572610829 318 0 383 66 0 0 0 0 0 0 0 0 0 0 0 0 0
1572783821 323 0 383 66 0 0 0 0 0 0 0 0 0 0 0 0 0
1572847562 323 0 383 66 0 0 0 0 0 0 0 0 0 0 0 0 0
1572858349 323 0 383 66 0 0 0 0 0 0 0 0 0 0 0 0 0
1573198204 323 0 383 66 0 0 0 0 0 0 0 0 0 0 0 0 0
1573406092 323 0 383 66 384 0 0 0 0 0 0 0 0 0 0 0 0
1573409731 323 0 383 66 426 0 0 0 0 0 0 0 0 0 0 0 0
1574169975 323 0 383 66 426 0 0 0 3 0 0 0 0 0 0 0 0
1575029925 323 0 383 66 426 0 0 0 3 0 0 0 0 57 0 0 0
