1563182687 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563188501 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563188711 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563196203 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563202874 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563203089 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563203200 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563273667 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563443498 4 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563522614 4 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1564080438 4 0 5 2 0 1 0 0 0 0 0 0 0 0 0 0 0
1564667356 4 0 5 2 0 2 0 0 0 0 0 0 0 0 0 0 0
1564668450 4 0 6 2 0 2 0 0 0 0 0 0 0 0 0 0 0
1564670461 4 0 7 2 0 2 0 0 0 0 0 0 0 0 0 0 0
1564671875 4 0 7 2 0 3 0 0 0 0 0 0 0 0 0 0 0
1564795518 4 0 7 3 0 3 0 0 0 0 0 0 0 0 0 0 0
1564995467 4 0 7 3 0 4 0 0 0 0 0 0 0 0 0 0 0
1564995489 4 0 7 3 0 5 0 0 0 0 0 0 0 0 0 0 0
1565565664 4 0 7 4 0 5 0 0 0 0 0 0 0 0 0 0 0
1565593771 4 0 7 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1570816303 5 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571029923 6 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571046154 7 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571203987 8 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571204486 9 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571204669 10 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571204718 11 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571217889 12 0 8 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571218343 12 0 9 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571223418 13 0 9 4 0 6 0 0 0 0 0 0 0 0 0 0 0
1571223632 14 0 9 4 0 6 0 0 0 0 0 0 0 0 0 0 0
