1553535413 2 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553557940 3 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553624773 4 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553634335 5 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553637410 6 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553642726 7 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553792020 7 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1553887781 8 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554172588 8 32 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554253410 8 33 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554253456 8 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554354139 9 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554354149 10 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554359490 11 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554497600 12 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554739419 12 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554744260 13 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1554749632 13 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555352546 14 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555352570 15 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555365034 16 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555367194 17 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555367441 18 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555378283 19 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555452911 20 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555453363 21 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555505541 22 34 35 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1555507061 22 34 35 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 1
1555592952 23 34 35 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 1
1555592971 24 34 35 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 1
1555592996 25 34 35 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 1
1555610242 26 34 35 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 1
1556027855 26 34 35 0 0 9 0 0 0 0 0 0 0 1 1 0 0 0 0 1
1556207582 26 34 35 0 0 9 0 0 0 0 0 0 0 1 2 0 0 0 0 1
1556417114 26 34 35 0 0 9 0 0 0 0 0 0 0 1 2 0 0 0 0 1
1556670403 26 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 0 0 1
1556910028 27 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 0 0 1
1557172087 27 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 0 0 1
1557180788 28 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 0 0 1
1557351189 28 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 1 0 1
1557513845 29 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 1 0 1
1557770856 30 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 1 0 1
1557985936 30 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 1 0 1
1558316818 30 34 35 0 0 9 0 0 0 0 0 0 0 2 2 0 0 1 0 1
1558538929 30 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1558614680 31 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1558633696 32 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1558916748 33 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559070264 34 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559333645 35 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559350382 36 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559603219 37 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559604575 38 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559749791 39 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559828924 40 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1559928515 41 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1560787388 42 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1561149395 43 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1561385408 44 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1562251604 45 34 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1562257934 45 35 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1562263548 46 35 35 0 0 9 0 0 0 0 0 0 0 3 2 0 0 1 0 1
1562482741 46 35 35 0 0 9 0 0 0 1 0 0 0 3 2 0 0 1 0 1
1562579440 47 35 35 0 0 9 0 0 0 1 0 0 0 3 2 0 0 1 0 1
1562579697 48 35 35 0 0 9 0 0 0 1 0 0 0 3 2 0 0 1 0 1
1562586769 49 35 35 0 0 9 0 0 0 1 0 0 0 3 2 0 0 1 0 1
1562916750 49 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1562947021 49 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563291020 50 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563292777 51 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563348393 52 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563377697 53 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563481904 53 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563532940 54 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563533028 55 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563550976 56 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563555726 56 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563794690 57 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563830370 58 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1563838738 59 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 1 0 1
1564685410 59 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565130040 60 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565193322 61 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565364877 62 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565620041 62 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565701173 62 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565711069 63 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1565812021 64 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566216639 65 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566495095 66 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566495102 67 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566564086 68 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566686416 68 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1566922160 69 35 35 0 0 9 0 0 0 2 0 0 0 3 2 0 0 2 0 1
1567837891 69 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 2 0 1
1568213216 70 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 2 0 1
1568218897 70 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568229791 71 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568302551 71 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568818324 72 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568818338 73 35 35 0 0 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568846348 73 35 35 0 1 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1568951187 74 35 35 0 1 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1570507292 74 35 35 0 2 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1570543738 75 35 35 0 2 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1570646394 76 35 35 0 2 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1570708492 77 35 35 0 2 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1570916880 77 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571074884 78 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571149197 79 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571151959 80 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571776377 80 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571855165 81 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571865583 82 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571923840 83 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1571940327 84 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572277521 85 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572277999 86 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572979107 87 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572988095 88 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572990712 89 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1572991227 90 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1574650533 90 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1574890978 91 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 0 1
1574910523 91 35 35 0 3 9 0 0 0 3 0 0 0 3 2 0 0 3 1 1
1575415196 91 35 35 0 3 9 0 0 1 3 0 0 0 3 2 0 0 3 1 1
1575415857 92 35 35 0 3 9 0 0 1 3 0 0 0 3 2 0 0 3 1 1
1575588750 93 35 35 0 3 9 0 0 1 3 0 0 0 3 2 0 0 3 1 1
1575589877 93 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1575758156 94 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1575927846 95 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1575937996 95 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1576268759 95 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1576278146 96 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1576278179 97 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1576278195 98 35 35 0 3 9 0 0 2 3 0 0 0 3 2 0 0 3 1 1
1576610210 98 35 35 0 3 9 0 0 3 3 0 0 0 3 2 0 0 3 1 1
1576635219 98 35 35 0 3 9 0 0 4 3 0 0 0 3 2 0 0 3 1 1
1576704350 99 35 35 0 3 9 0 0 4 3 0 0 0 3 2 0 0 3 1 1
1576813244 99 35 35 0 3 9 0 0 4 3 0 0 0 3 2 0 0 3 1 1
