1547481086 0 0 0 0 0 1
1547633706 0 1 0 0 1 1
1566377945 0 2 0 0 1 1
1566379937 0 3 0 0 1 1
1566396115 0 4 0 0 1 1
1566397764 0 5 0 0 1 1
1571041661 0 5 0 1 1 1
1571125150 0 5 0 2 1 1
1571204237 0 5 1 2 1 1
1602248442 1 5 1 2 1 1
1602251628 1 5 2 2 1 1
1610020222 2 5 2 2 1 1
1610367013 3 5 2 2 1 1
1610369203 3 5 3 2 1 1
1615287316 4 5 3 2 1 1
1615308285 4 5 4 2 1 1
1618574942 5 5 4 2 1 1
1618599621 5 5 5 2 1 1
