1547481086 0 0 0 0 0 0
1547633706 0 5 0 0 237 0
1566377945 0 12 0 0 237 0
1566379937 0 19 0 0 237 0
1566396115 0 228 0 0 237 0
1566397764 0 238 0 0 237 0
1571041661 0 238 0 33 237 0
1571125150 0 238 0 48 237 0
1571204237 0 238 0 48 237 0
1602248442 4 238 0 48 237 0
1602251628 4 238 0 48 237 0
1610020222 13 238 0 48 237 0
1610367013 14 238 0 48 237 0
1610369203 14 238 0 48 237 0
1615287316 17 238 0 48 237 0
1615308285 17 238 0 48 237 0
1618574942 24 238 0 48 237 0
1618599621 24 238 0 48 237 0
