1467061367 0
1467061406 79693
1468333516 79716
1468337888 79704
1468340741 79705
1473363975 79716
1475597740 85390
1476473029 88908
1476481659 88907
1478017443 89625
1480704346 92867
1483455979 95544
1484870440 102199
1484870777 102199
1484924512 102212
1486651195 105998
1488475992 106000
1495211820 121673
1504191125 138256
1507649161 146412
1507652405 146429
1507727037 146430
1510093630 146436
1511379073 149249
1511876405 149250
1511876453 149253
1512066892 149679
1512075695 149703
1512392383 149701
1513015575 150576
1513093748 150564
1516282676 150564
1517325952 152980
1521049039 158440
1521135144 158434
1521145086 158732
1521218169 158732
1521472795 158772
1521652767 158814
1521655608 158843
1521835627 158619
1522074412 158625
1522085468 158618
1522086250 158627
1522086667 158644
1522271161 158670
1522704206 158528
1523038888 158733
1523975242 159969
1524002650 159969
1524602322 163923
1524687175 163937
1525788391 164858
1526303926 164843
1528820003 164843
1528835957 166226
1528903260 166197
1529944569 168837
1530202244 167876
1532006278 167882
1532703987 180597
1533233403 180992
1533322349 181455
1533667062 181615
1533853326 181621
1534185851 181291
1534199548 181293
1534261550 181346
1534543854 182359
1539003991 180448
1539892535 179730
1541004822 192160
1542835104 198153
1543517650 198075
1543596685 198367
1544538007 200853
1544564800 201068
1546959828 202687
1546983439 203125
1548962915 203126
1551196496 203126
1551196587 191178
1552315641 193719
1552396513 193719
1552409299 193719
1552409314 193658
1552488009 193658
1552685489 195544
1552799887 195544
1552923247 195521
1552923513 195521
1552925846 196016
1552935593 196020
1553015580 196000
1553193042 196328
1553268307 196360
1553527264 196371
1553528580 196401
1553530317 196379
1553544569 196524
1553605152 196527
1553616956 196620
1553622106 196618
1553628878 196411
1553634448 196443
1553635355 196433
1553635372 196423
1553635391 196413
1553636283 196478
1553790453 196493
1553793244 196499
1553797097 196505
1553797730 196500
1553871210 196632
1553879769 196599
1553881451 196560
1553881626 196590
1553885048 197029
1553885472 197155
1553894133 197002
1554209108 197002
1554217132 197006
1554228018 197006
1554228649 197006
1554237741 197006
1554237770 197006
1554241934 197003
1554242227 197012
1554340958 197037
1554394373 197037
1554394655 197042
1554399145 197008
1554478418 197101
1554488889 197101
1554492538 197089
1554500044 197090
1554562634 197090
1554736357 197091
1554740755 197086
1554744721 197095
1554862642 197093
1554912004 198466
1554912013 197186
1554912096 198466
1554912303 198466
1554912864 198466
1554923655 198468
1554926854 198666
1554927118 198673
1554933034 198676
1554934071 198689
1554934243 198700
1554938293 198693
1554938489 198978
1554938620 198451
1555000350 198451
1555001148 198451
1555003898 198451
1555008668 198467
1555009138 198426
1555010276 198217
1555011053 198224
1555011447 198679
1555011730 198695
1555014346 198660
1555014488 198667
1555088206 198741
1555103506 198862
1555112918 198880
1555114202 198895
1555350844 198899
1555351807 198948
