1438879603 1 0 0 0 0 0
1438888962 1 1 0 0 0 0
1438889180 1 2 0 0 0 0
1438894526 2 2 0 0 0 0
1438895790 2 3 0 0 0 0
1438908324 3 3 0 0 0 0
1438917845 4 3 0 0 0 0
1438918745 5 3 0 0 0 0
1438918949 6 3 0 0 0 0
1439310114 7 3 0 0 0 0
1446610713 8 3 0 0 0 0
1446614229 9 3 0 0 0 0
1481108008 9 3 1 0 0 0
1481110301 9 4 1 0 0 0
1491763673 10 4 1 0 0 0
1491771698 10 4 1 1 0 0
1491794483 11 4 1 1 0 0
1492201078 12 4 1 1 0 0
1625697228 12 4 1 1 0 1
1632325879 12 4 1 1 1 1
