1530662024 1 0 0 0 0 0 0
1530664371 2 0 0 0 0 0 0
1533230705 2 0 1 0 0 0 0
1533336761 3 0 1 0 0 0 0
1550086254 3 0 1 0 1 0 0
1551309624 3 0 1 0 1 1 0
1555456924 3 0 1 0 1 1 1
1570492936 3 1 1 0 1 1 1
1594264033 4 1 1 0 1 1 1
1652740093 4 1 1 1 1 1 1
